Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TI","Indices commerciaux","804","Ukraine","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","275845","E","Valeur estimée"
"TI","Indices commerciaux","804","Ukraine","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","374780","E","Valeur estimée"
"TI","Indices commerciaux","858","Uruguay","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","409","E","Valeur estimée"
"TI","Indices commerciaux","858","Uruguay","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","841","E","Valeur estimée"
"TI","Indices commerciaux","858","Uruguay","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","9937","E","Valeur estimée"
"TI","Indices commerciaux","858","Uruguay","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5436","E","Valeur estimée"
"TI","Indices commerciaux","548","Vanuatu","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5314","E","Valeur estimée"
"TI","Indices commerciaux","548","Vanuatu","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7554","E","Valeur estimée"
"TI","Indices commerciaux","862","Venezuela (République bolivarienne du)","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","600283","E","Valeur estimée"
"TI","Indices commerciaux","862","Venezuela (République bolivarienne du)","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","60879","E","Valeur estimée"
"TI","Indices commerciaux","704","Viet Nam","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","103357","E","Valeur estimée"
"TI","Indices commerciaux","704","Viet Nam","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","117310","E","Valeur estimée"
"TI","Indices commerciaux","704","Viet Nam","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","8902","E","Valeur estimée"
"TI","Indices commerciaux","704","Viet Nam","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","12346","E","Valeur estimée"
"TI","Indices commerciaux","887","Yémen","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","142011","E","Valeur estimée"
"TI","Indices commerciaux","887","Yémen","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","155376","E","Valeur estimée"
"TI","Indices commerciaux","887","Yémen","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","47","E","Valeur estimée"
"TI","Indices commerciaux","887","Yémen","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","141","E","Valeur estimée"
"TI","Indices commerciaux","894","Zambie","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","5552","E","Valeur estimée"
"TI","Indices commerciaux","894","Zambie","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","7911","E","Valeur estimée"
"TI","Indices commerciaux","894","Zambie","94","Valeur des exportations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","158","E","Valeur estimée"
"TI","Indices commerciaux","894","Zambie","95","Valeur des exportations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","1381","E","Valeur estimée"
"TI","Indices commerciaux","716","Zimbabwe","64","Valeur des importations - Quantité période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","6906","E","Valeur estimée"
"TI","Indices commerciaux","716","Zimbabwe","65","Valeur des importations - Prix période de référence","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 $","4209","E","Valeur estimée"
